id,name,gender,address,state,ssn,zip,latitude,longitude,email,phone_number,first_visit,birth_date,sentiment,churn_risk,persona
93e9cf61-df84-4784-a2d0-1d0e0a3647ba,Kyle Mcgrath,MALE,3538 Fallen Squirrel Crest,ca,439-81-1018,80433,39.52,-105.3,BonnieWashington@example.com,746-388-8411,9/9/2012,9/28/1959,NEUTRAL,12,1
db997916-607f-4ea9-a479-191dffb1a1a4,Justin Faulkner,FEMALE,80 Clear Wagon Bank,nm,519-14-3570,20235,38.89,-77.03,LeahLandry@example.com,566-235-5983,12/31/2002,8/23/1952,NEGATIVE,12,1
d3f86632-017d-4001-8181-18937ebb911e,Shirley Cole,MALE,99501 Auburn Fox Road,il,220-79-4340,49744,45,-83.66,RussellBarile@example.com,238-652-5377,8/1/1999,1/30/1957,NEGATIVE,5,1
ed48427b-bdc3-450d-aa18-a8a9b1673445,Linda Studebaker,MALE,4493 Indian Blossom Dell,al,576-68-3824,38356,35.45,-88.86,SusanMclean@example.com,965-586-2618,7/1/2009,8/25/1950,POSITIVE,8,2
8e88a798-4e58-4249-8585-6d877a54d735,John Salazar,MALE,46169 Dusty Sky Crest,il,515-26-3825,9173,,,GaryMartin@example.com,642-462-5190,2/1/1997,12/24/1953,NEUTRAL,1,3
46812d9e-246c-4cdc-958a-44937c13ed23,Winter Johnston,FEMALE,383 Rose Holly Lagoon,ia,573-77-4850,57339,44.04,-99.41,MatthewEdmonson@example.com,654-162-2535,7/19/2011,10/10/1994,NEUTRAL,1,2
bd0ffa44-1c8a-4e19-a00b-8706de36f7b8,Romona Killian,FEMALE,14340 Bright Robin Flats,la,517-06-5424,79562,32.21,-99.79,DeedeeStratton@example.com,845-759-7333,1/25/1995,5/28/1931,NEUTRAL,11,1
c2e8c178-d0ec-4087-8277-d2f56b94328d,Arthur Adams,MALE,1027 Turning Treasure Park,nj,231-96-1803,58744,48.09,-100.61,JohnPredmore@example.com,593-257-3857,1/12/2004,8/13/1968,NEGATIVE,16,3
8251544a-2dbd-433c-b365-4f30c844e9d5,Rodolfo Graf,MALE,69617 Pearl Bridge Swale,ca,361-76-9696,24045,37.27,-79.94,IleneMartinez@example.com,580-452-8589,5/7/2008,6/22/1944,NEGATIVE,1,1
e4bab36e-ad16-4696-9d82-7add56e5ea9f,Sandra Loe,FEMALE,5540 White Bluff Vale,nc,231-56-2464,68602,41.43,-97.35,KathleenMorales@example.com,727-535-4729,4/15/2002,8/11/1983,NEUTRAL,18,3
e802b0c4-b892-4686-a93c-d390a009c82d,Martha Walters,MALE,98305 Birch Rabbit Quay,il,544-76-2510,98236,47.95,-122.41,SusanCarey@example.com,937-135-7004,3/4/2000,7/21/1973,NEUTRAL,7,3
bc888f9e-558b-426a-84ae-055098bb955b,Edward Blair,MALE,19466 Happy Mountain Crest,la,039-69-7762,48880,43.4,-84.61,RubyCantrell@example.com,565-889-4830,5/15/2000,4/16/1953,NEUTRAL,6,1
f8b455c5-5675-4ee9-88dd-7dce09d17a0c,Juanita Margolis,MALE,52950 Shady Cottage Falls,ca,530-50-2991,44609,40.92,-81,LindseyTomlin@example.com,721-825-9678,8/30/2012,9/2/1934,NEUTRAL,14,1
9e15af69-6bfa-4ee7-98d2-30a3befb0c09,Bryant Beaufort,FEMALE,93187 Big Berry Avenue,il,519-41-6109,95697,38.73,-121.81,LindaWieczorek@example.com,175-983-9892,9/16/1996,8/6/1990,NEUTRAL,11,1
8984f681-6498-4dbf-8d4c-ac949d01d7e8,Carmen Morrow,MALE,21071 Little Butternut Point,nj,415-48-4955,43681,41.66,-83.58,MelvinWalsh@example.com,886-419-9529,2/23/2012,10/13/1973,POSITIVE,16,2
05632a42-bb97-40cc-8408-61f8199ae1cc,Betty Davis,FEMALE,2490 Calm Harbor Nook,ut,009-75-1459,57420,45.33,-100.12,RobertRoberts@example.com,403-468-6738,4/8/1994,10/17/1993,NEUTRAL,5,3
4afffdba-2d02-45f5-95db-b8c653ef671d,Lee Reed,OTHER,73110 Iron Prairie Saunter,ky,267-59-8517,71929,34.33,-93.19,JasonSylvester@example.com,285-387-4443,3/20/2012,9/13/1928,NEUTRAL,37,3
6e3eacb5-fd34-47e0-bb74-611433a0a186,Ila Lavigne,FEMALE,6063 Windy Grove Gate,mi,477-17-6071,8018,39.72,-74.9,HelenHunter@example.com,938-814-5957,7/24/2007,11/28/1982,NEUTRAL,13,1
87c18c6e-57c5-4ca3-b810-b2ddfd3e08e6,Sarah Cottle,FEMALE,9835 Broad Beaver Knoll,nc,034-54-5109,69001,40.2,-100.62,JohnRaymond@example.com,504-182-2839,7/10/2005,5/13/1941,NEUTRAL,1,2
4ff361bb-ed41-4000-a730-0a69362d64ee,Suzie Gale,MALE,14849 Broad Dale Glen,ca,524-46-6928,68112,41.26,-96.01,PamelaJones@example.com,474-145-8725,12/8/1997,4/3/1979,POSITIVE,11,3
3665f8bf-638d-4cfa-8edb-64a4e4af389f,Mabel Norton,MALE,21957 Windy Cider Shoal,nc,502-19-8434,85311,33.53,-112.17,EarlBrummett@example.com,246-211-1168,4/14/1995,8/29/1989,NEGATIVE,1,1
b0545a3d-1d4d-40df-b792-235f46cd80ef,Tony Cooper,MALE,80139 Sleepy Pond Bayou,tx,158-68-5333,42240,36.85,-87.49,PaulParks@example.com,504-106-2362,3/23/2012,9/26/1996,NEUTRAL,5,2
6320d922-c387-4da1-8892-6319724cb53a,Gary Tillotson,MALE,25779 Broad Branch Avenue,tx,158-87-3551,28674,36.15,-81.14,MicheleNeeley@example.com,736-950-5234,6/11/2002,3/21/1996,NEUTRAL,9,1
037c1ee6-a5a7-43e1-b02c-bce524e34344,Judith Mink,MALE,20628 Windy Pine Street,ny,524-90-6548,55025,45.27,-92.98,EddieBrown@example.com,984-809-4196,6/3/2010,6/4/1940,NEUTRAL,1,2
3059e7cc-6616-4a53-b1c6-3c9a7e67b1ff,Jason Jackson,FEMALE,5939 Burning Deer Trace,ca,477-09-1264,67216,37.68,-97.34,KellyMorgan@example.com,198-622-9099,9/19/1996,12/10/1931,POSITIVE,2,2
2a8d582e-0770-4b9c-aaa8-d0379f43fd51,Charles Donaldson,FEMALE,2120 Ivory Gate Trail,nj,539-93-6487,61629,40.74,-89.6,BobbySchwartz@example.com,104-328-7308,12/17/2010,9/13/1965,POSITIVE,6,2
cd1c4a5a-d725-47a9-8355-0f568629ea88,Claude Robles,MALE,13939 Lonely Leaf Trace,wa,211-92-9575,29419,32.93,-80.1,CharlesPerez@example.com,752-155-3760,12/27/2010,9/14/1982,NEUTRAL,3,3
21bcb8a4-1565-44f6-9098-01f33039d844,Stephen Stevenson,MALE,94942 Little Beacon Circle,la,361-69-6566,58656,46.9,-102.42,AnnetteAbramowitz@example.com,274-702-8871,1/18/2002,8/5/1995,NEUTRAL,10,2
583f09c0-89af-4dac-8310-13f91ab735fc,Bradley Conner,MALE,51769 Heather Nectar Crest,ak,576-95-7278,15744,40.92,-79.09,TylerButler@example.com,427-996-9948,4/28/2002,5/5/1975,NEUTRAL,1,3
3f34957c-3ee3-4c5f-9dc7-b757dc542e6c,Douglas Yang,MALE,28553 Quaking Butternut Glade,ca,520-80-2713,37602,36.33,-82.36,RexLawrence@example.com,966-386-8330,1/18/2008,1/10/1998,POSITIVE,6,3
1833c674-9138-4f46-92f3-e88dc35b758b,Jeffrey Dick,FEMALE,14334 Cinder Grove Shoal,ca,485-09-9068,24592,36.7,-78.9,WilliamFrank@example.com,497-465-1736,6/3/2001,2/18/1994,POSITIVE,4,3
2736d959-be90-4cf1-8cae-e9ddcd0365da,Denise Shepherd,FEMALE,12046 Calm Goat Landing,fl,267-17-6301,47439,39.03,-86.85,CandaceEllis@example.com,695-629-6481,5/14/2012,9/11/1995,POSITIVE,9,2
259af4db-ccbc-4fdf-bd74-a7b7e539fa2b,Gary Gonzalez,OTHER,52457 Hidden Rabbit Bend,pa,220-48-4221,14878,42.47,-76.92,TroyOneill@example.com,693-309-3366,11/25/1996,7/18/1981,POSITIVE,30,1
d8823d5c-d1c5-4e52-ace2-64fb7c2c8836,Harry Taylor,FEMALE,32715 Indian Cloud Glen,tn,579-26-3897,73136,35.46,-97.51,KatelynMoen@example.com,150-618-6937,2/8/2013,9/17/1982,NEUTRAL,12,1
5a5b2df4-2cab-4600-b782-1815ffa8bd91,Wesley Long,MALE,85024 Sunny Cider Shoal,ma,626-54-4826,32793,28.59,-81.34,KevinBerry@example.com,954-976-9053,6/4/2005,3/5/1944,POSITIVE,43,3
64abf46e-98af-4157-95f5-5a334eec13e4,Delia Roberts,FEMALE,20089 Quiet View Estates,mn,601-54-1514,39464,31.48,-89.03,LloydBell@example.com,949-323-3046,3/24/2008,6/2/1974,NEUTRAL,2,1
4c436044-e37b-4202-825c-7ff2ef130a73,Richard Rubio,FEMALE,16512 Broad Hickory Pike,va,601-35-9019,20408,38.89,-77.03,BrettParker@example.com,132-827-6415,10/30/2007,11/30/1992,POSITIVE,10,3
2d1734ca-a65f-4b19-be68-77625ce6c257,Geraldine Golston,MALE,36942 Birch Wagon Jetty,ga,386-53-9690,46507,41.72,-85.81,MaxMorris@example.com,945-979-3678,3/9/1998,6/6/1928,NEGATIVE,3,3
6175ed01-600a-4505-b003-e92dd02c6ffc,Ronald Mager,MALE,394 Easy Gate Swale,ca,585-77-2309,13797,42.35,-76,KatieMoseley@example.com,697-569-6373,2/19/2004,5/3/1950,NEUTRAL,1,2
64b84bcd-acac-4037-9ab0-eb45bc0a3fb5,Kent Burnett,MALE,27511 Tawny Spring Path,fl,386-71-6647,53118,43.01,-88.47,LoriRutherford@example.com,815-412-2772,7/19/1997,3/7/1996,POSITIVE,5,1
c23cfd82-7152-4832-8ae8-e16945a61c90,Carey Frias,MALE,84222 Rough Axe Meadow,mo,502-95-2279,63134,38.63,-90.24,JerryVaccaro@example.com,774-592-7314,8/10/2011,11/12/1955,NEUTRAL,7,2
5b212802-5fa6-4c7b-97b7-044fdfbf0fad,Ronald Diaz,FEMALE,444 Quaint Cider Turn,ok,039-07-6853,56146,43.54,-96.11,StanleyWatkins@example.com,355-203-1347,3/19/1997,7/15/1990,NEUTRAL,2,3
77b69ce7-c756-4a9b-b1f3-027622bdfbc1,Rebecca Carter,MALE,1832 Thunder Goose Jetty,fl,231-36-0644,77067,29.76,-95.38,KieraHoffman@example.com,613-248-9501,11/23/1994,12/22/1937,POSITIVE,25,2
dcb18569-6fee-48f5-8997-55ab8b881b95,Danielle Judge,FEMALE,19192 Amber Robin Ridge,ma,576-91-4107,23075,37.55,-77.32,ChristopherLayman@example.com,208-954-5821,8/20/2004,11/1/1938,NEGATIVE,6,3
5d416205-ac9b-4007-8948-cefe08203392,Alberta Williams,FEMALE,80340 Emerald Forest Glade,ny,500-34-9821,62832,38,-89.23,MarjorieDowney@example.com,704-968-4481,5/7/2012,7/14/1970,POSITIVE,5,3
106d2809-d8a1-47f9-8c4d-8e8f1d23a5c7,Willie Rodriguez,MALE,68792 Rose Berry Grove,pa,432-74-4883,44671,40.64,-81.33,AnnieVallo@example.com,301-465-7855,2/18/2012,1/12/1981,NEGATIVE,9,3
6bf8b594-a9b1-4203-a9df-af7425f0dceb,Dustin Norwood,FEMALE,73451 Crystal View Dell,nc,415-06-0792,46796,41.32,-85.48,EricLenard@example.com,234-225-4507,6/13/2003,10/15/1986,NEUTRAL,5,3
6c2ed0b6-34ff-4b4f-b993-6fc0deb49e3d,Michael Class,FEMALE,13777 Middle Mountain Stead,ok,585-49-2016,39603,31.58,-90.44,LouisFox@example.com,314-261-5519,11/5/2008,9/5/1968,NEUTRAL,1,3
2022009c-3ff1-4348-97ff-1b39c0ad135d,Carmela Harris,MALE,69365 Thunder Harbor Saunter,co,439-72-5456,32739,28.9,-81.2,JuanKling@example.com,181-400-8830,7/13/2008,5/8/1987,POSITIVE,8,3
05eed823-21df-4ef8-84e4-8b69f78a946b,Joseph Wilson,FEMALE,2826 Small Beacon Circle,oh,539-73-6005,33857,27.45,-81.26,OraMusto@example.com,327-247-6780,11/5/2007,5/19/1952,NEUTRAL,10,2
606a4f1d-dd76-42c7-84b3-3a120e27b817,Norma Burtch,FEMALE,211 Indian Goat Terrace,ny,251-25-2443,58355,48.57,-98.37,DawnGabler@example.com,837-382-5367,11/17/1995,4/5/1953,NEUTRAL,12,1
0ae09c2b-0f76-400d-839e-bb20ff09c25e,Damon Woodley,MALE,32697 Cozy Pony Ledge,ca,251-18-6063,27602,35.82,-78.65,RobertDonnelly@example.com,837-489-3643,9/17/1998,7/26/1962,POSITIVE,5,1
0a7e32ff-0939-45ca-8062-89c6a7778428,Nancy Carnes,FEMALE,73079 Crystal Chestnut Turn,tx,579-58-2758,97338,44.92,-123.34,RichardMurphy@example.com,218-228-9276,3/13/2013,4/5/1940,POSITIVE,9,3
fd822b5c-4f33-4a19-a8f4-7833323bed13,Jerry Allen,MALE,36229 Pearl Cider Acres,nj,432-81-0756,39746,33.8,-88.43,JosephSaechao@example.com,926-465-2919,3/8/2006,3/18/1968,NEUTRAL,7,1
881bf339-d6ba-4f9d-a439-541be37945f7,Rhonda Rodriguez,FEMALE,36370 Lost Deer Vista,ca,267-96-9982,28296,35.19,-80.83,MichelleNealon@example.com,600-306-3450,7/12/2012,1/12/1944,POSITIVE,6,2
789ddac5-8811-419a-a927-82309ef61619,Patricia Robinson,MALE,67285 Hazy Hickory Place,tx,009-06-1731,41520,37.27,-82.57,RobertPatricio@example.com,711-626-8092,8/17/1998,10/19/1944,NEUTRAL,9,2
0f825345-5bed-492a-8b7c-00f48ed26601,Anthony Bowman,FEMALE,5386 Rose Treasure Wander,ct,574-82-0599,41262,37.87,-82.59,DaleHaag@example.com,621-593-6734,3/25/2001,10/18/1998,NEGATIVE,9,1
30edb202-3f4e-442b-9070-7fbd007e3a6a,Susan Long,FEMALE,52584 Fallen Hickory Field,ms,415-41-6087,87711,35.2,-105.14,PatrickCohen@example.com,205-597-6298,4/6/2003,1/15/1958,POSITIVE,11,1
3a4c7ec3-ed28-4d78-a22f-90c459650ed2,Maxine Porterfield,MALE,7898 Grand Pony Wander,il,009-21-6591,45315,39.86,-84.35,GaryStrickland@example.com,297-205-6916,4/23/2005,5/25/1992,POSITIVE,27,1
4fccd985-7524-475f-9bb9-859486779a86,Anna Igo,MALE,51513 Indian Bird Corner,ma,260-65-0679,74471,35.91,-94.85,ErvinCunningham@example.com,673-511-9138,3/10/2012,10/29/1978,NEUTRAL,4,2
c2a5e56c-a95b-4a41-b865-cb3709289445,Colleen Smith,FEMALE,24436 Cotton Cloud Saunter,ca,467-93-8652,38618,34.69,-89.97,VincenzaGibbs@example.com,920-302-3928,8/27/1994,9/21/1954,NEUTRAL,14,2
b96b7726-da0b-4828-8cdf-afdfc8d347d1,Jo Stewart,FEMALE,30987 Calm Zephyr Ridge,tx,584-60-6472,94539,37.51,-121.89,RosaZambrano@example.com,379-856-7478,8/11/1998,9/4/1962,POSITIVE,35,2
9887133a-9fc4-4162-a40e-ee1fbe95f600,Sherry Bryan,FEMALE,56364 Stony Mountain Bank,nc,302-22-6133,49756,44.88,-84.31,EdithVickrey@example.com,549-282-1781,11/10/2006,8/9/1938,NEUTRAL,22,2
7e8da4ee-3add-4c6b-a2e8-39b8f7d5f32f,David Freeman,FEMALE,23886 Velvet Lake Haven,tx,519-19-4602,65723,36.94,-94,LeslieBridges@example.com,701-887-2917,2/20/1997,6/9/1954,NEGATIVE,3,1
4b9ed0d6-e6dd-431c-98b6-e8a4e291992a,Genevieve Prince,MALE,16854 Easy Bluff Circle,oh,595-21-7640,39082,31.96,-90.09,JillWalker@example.com,653-734-9882,6/23/1998,11/9/1982,NEGATIVE,5,3
673e6e21-0d6b-465f-903a-befa173338de,Leland Britton,MALE,16833 Golden Quail Bayou,ca,502-80-1398,71853,33.58,-94.04,MarthaMahoney@example.com,865-406-4651,2/21/2012,4/15/1932,POSITIVE,7,2
72e91842-0e0b-4f4a-be6f-6ea958309570,Fred Kennedy,FEMALE,73426 Tender Hickory Byway,nv,236-29-6901,33762,27.97,-82.76,CatherineRiggs@example.com,284-113-5022,6/29/2000,3/31/1963,NEUTRAL,3,2
e74bfe8a-9df6-4962-b3d6-944b3409e594,Alfredo Yedinak,FEMALE,63718 Lazy Forest Arbor,in,158-52-1533,95656,38.56,-120.71,FrancisRodriquez@example.com,139-831-2816,9/22/2008,12/18/1928,NEUTRAL,6,2
4cffa9c8-b746-4051-b7e1-707a49293138,Carol Garcia,MALE,6452 Shady Timber Estates,ca,579-58-4704,96919,13.46,144.74,CarmenCarpenter@example.com,424-378-2172,2/8/2012,7/2/1984,POSITIVE,2,1
c91a700c-14a0-4708-bd53-616af073f0d9,Doris Gross,FEMALE,1854 Lonely Maple Ramble,tn,231-64-7129,97494,43.32,-123.34,ChristopherBlevins@example.com,815-303-8300,6/18/1997,6/14/1972,POSITIVE,5,2
1c264d22-076d-44e6-81de-c2bbf96b6923,Zachary Urbanski,MALE,18785 Pearl Hickory Ramble,ca,003-77-4162,54628,43.34,-91.08,RayJackson@example.com,740-892-2537,5/5/2007,10/27/1970,NEUTRAL,9,3
bd9ee265-32d3-42b3-920a-69bd19a028a7,Brenda Straight,FEMALE,42068 Auburn Creek Hollow,ca,485-90-3829,19032,39.88,-75.27,WayneJanssen@example.com,221-962-1738,6/26/2013,5/2/1970,POSITIVE,12,3
9b370aeb-4206-4a86-93ac-0295f8879ec9,Theresa Nichols,MALE,14479 Lost Pine Vista,mi,246-91-4238,9858,,,GeraldineStacey@example.com,576-398-2997,7/9/2010,9/12/1939,POSITIVE,4,3
c364c944-4fa9-443c-80d5-2f15e84aca40,David Smith,FEMALE,19488 Noble Creek Stroll,nv,585-76-8505,11411,40.69,-73.73,SimoneMedrano@example.com,911-192-8067,10/23/2010,1/24/1945,NEUTRAL,3,3
7d20ea46-f329-4263-83a9-021b5d6ecab1,Robert Johnson,FEMALE,42599 Happy Rabbit Bank,nh,502-01-0480,18410,41.47,-75.67,GenevieveTolbert@example.com,400-368-3629,4/5/2004,7/4/1950,NEGATIVE,4,2
e09b9c8f-4a37-4e45-8377-5ac5e425844f,Katrina Nelson,FEMALE,8314 Old Beacon Woods,ca,524-09-7657,20522,38.89,-77.03,DebbieCassidy@example.com,305-696-2052,4/24/2012,11/21/1954,NEUTRAL,7,2
ebe5fecd-bfc0-441b-8c2c-48fb6df8cd8f,Eric Sheldon,FEMALE,45215 Lazy Turtle Arbor,ga,585-49-4866,76643,31.45,-97.19,EdmundGardner@example.com,198-697-9137,3/29/1998,1/4/1983,NEUTRAL,8,3
0f9356ee-2552-4a40-b335-18e482969e43,Gregory Ryerson,FEMALE,55526 Square Dove Niche,il,508-86-6506,11208,40.64,-73.94,DebraMiller@example.com,899-726-5935,2/6/1996,5/26/1998,NEUTRAL,1,1
ee2bd2bc-6bf6-4e83-8c0a-756ab6babcc1,Sonia Wright,MALE,4711 Middle Rise Nook,oh,573-50-1662,15479,40.15,-79.74,KennethSchmidt@example.com,795-994-6180,1/1/1996,11/1/1950,POSITIVE,2,2
f8026e9c-0bef-4fcf-8211-51de956a40e7,Barbara Yoder,MALE,670 Sandy Goose Bank,ga,007-49-4214,62914,36.99,-89.17,LuellaToliver@example.com,694-811-2904,3/9/2009,6/19/1949,POSITIVE,5,1
07c3795f-1947-47ba-8f3c-89509450460c,Anthony Hernandez,MALE,5272 Middle Acorn Bayou,ca,260-02-5497,68769,42.35,-97.78,MarthaMccoy@example.com,126-476-8663,12/30/1995,9/18/1994,POSITIVE,5,2
4c30346f-14a7-43ed-b355-6e4287e01c46,Arthur Linkous,MALE,62854 Auburn Island Valley,ct,527-90-2541,34032,,,KarlaAlexander@example.com,362-577-7438,4/25/2004,12/5/1936,NEUTRAL,9,1
2a4cd5b9-bc11-456a-87eb-6fb50c908693,Chelsey Smith,FEMALE,11827 White Flower Flats,in,158-94-0818,21606,38.77,-76.07,VirginiaGrant@example.com,491-828-1791,4/9/2003,1/14/1942,POSITIVE,4,3
75eac525-3740-407a-a37a-90c78d2ae6be,Susan Neace,OTHER,68051 Pleasant Swan Nook,ca,415-36-0567,8541,40.35,-74.65,MargaretGee@example.com,508-275-3200,6/29/1996,9/16/1989,POSITIVE,16,2
8382e177-8357-4ed4-9f4f-46657777f119,Irving Cohn,FEMALE,12848 Strong Butterfly Stroll,ca,049-80-8484,95468,38.91,-123.58,RoseCaban@example.com,143-577-5254,4/1/2010,12/27/1963,NEUTRAL,1,2
ee47f8f1-3e25-40fb-a6bd-72a10c3e7163,Lisa Ballard,FEMALE,1836 Little Nectar Summit,md,231-96-2482,60135,42.09,-88.68,WilliamStuart@example.com,616-889-8343,9/22/2007,10/6/1991,NEUTRAL,2,2
17150014-6f93-484c-af35-37e75c1e1f78,Jesica Helms,MALE,90082 Long Nut Race,tx,251-92-3926,20531,38.89,-77.03,LoisEdwards@example.com,886-850-2620,2/19/2002,11/6/1998,NEUTRAL,1,3
d2d4fd46-bfe0-452d-abb4-4e0346ec4d97,Deloris Parkinson,FEMALE,62 Amber Zephyr Acres,oh,302-90-9140,33633,27.95,-82.48,ElizabethChurch@example.com,992-683-3060,4/28/2009,9/4/1968,POSITIVE,5,3
9673aa4d-c66f-4edb-af46-f1a46917ab62,Pauline Kinney,FEMALE,4 Rustic Zephyr Bluff,mo,626-06-1541,62671,40.18,-89.58,LucasPrater@example.com,438-951-2228,9/5/2008,12/20/1998,NEUTRAL,1,3
654884e3-4838-4da6-97dd-82f3f70e3fe8,Carri Whitford,MALE,1845 Windy Harbor Edge,ca,251-24-8086,62244,38.16,-90.21,RobertoMaas@example.com,314-898-3221,6/18/1994,1/3/1996,NEUTRAL,6,1
19e4fdc8-f427-40bb-8198-025208696a57,Harriet Dortch,FEMALE,31863 Small Nectar Corner,wv,508-04-1995,29323,35.14,-81.86,DianaHudspeth@example.com,176-340-5189,4/2/2005,11/27/1988,NEUTRAL,9,3
6647ba1f-35cb-4f6a-aa0d-e2562118fc29,Annie Campbell,MALE,93811 Lone Zephyr Heights,il,428-76-1679,30669,33.61,-83.07,AlanGardner@example.com,573-589-9230,8/9/2006,12/26/1927,NEUTRAL,2,3
4fcffd00-df96-413f-a4c8-aca190f3a8e6,Kathy Marker,FEMALE,6006 Sandy Chestnut Bayou,fl,231-20-0354,72474,36.03,-90.66,PaulVallee@example.com,828-424-1648,12/22/2011,9/28/1936,POSITIVE,1,2
1a965f77-95d7-4e4c-83ce-cb32e128e6d3,Marilyn Smith,FEMALE,1254 Shady Anchor Street,mn,467-45-0774,8361,39.46,-74.99,ThomasWilkinson@example.com,840-365-4500,6/8/2007,1/13/1973,NEGATIVE,2,1
49b38b74-b67c-4c54-8a51-fa2af1394128,Arthur Kile,OTHER,469 Cinder Dove Flats,ca,439-62-7420,64074,39.13,-94.08,JohnCook@example.com,521-590-4999,4/6/2008,12/13/1958,POSITIVE,3,2
225eca56-9547-467d-97d1-864b73add79e,Bennie Kowalczyk,MALE,4947 Windy Cider Round,ny,529-51-0681,93932,35.99,-121.06,CreolaStone@example.com,499-870-9067,11/30/2012,12/12/1977,POSITIVE,11,2
2df07210-dc0e-4d05-a86a-1a972cdfa879,Rod Rouse,MALE,73415 Bright Barn Arbor,tx,399-28-1311,20594,38.89,-77.03,LisaMyers@example.com,331-258-1810,10/4/2009,8/2/1930,NEUTRAL,4,3
a65ea424-5141-4e45-90ac-8bdc1e8a195b,Brian Ellis,FEMALE,9303 Tender Wagon Avenue,fl,220-70-4263,91006,34.13,-118.02,BobbyBuckner@example.com,323-905-9539,9/7/2008,10/9/1995,NEUTRAL,12,1
faabf7dc-5f25-4d11-887a-5b0c8e7a507a,Emily Hedberg,FEMALE,24258 Orange Quail Orchard,ar,407-74-4951,20023,38.9,-77.01,DeniseLoftis@example.com,974-787-3191,2/1/2005,7/24/1936,NEUTRAL,13,1
34f19d92-c3da-420c-b68f-9fb118042315,Terry Tenney,FEMALE,32283 Red Gate Knoll,ar,231-24-5404,99653,60.46,-154.19,LouisValencia@example.com,251-574-2558,6/30/2013,8/19/1998,POSITIVE,4,2
f4dadae4-3f27-490d-bebd-41ddc564f744,Dale Henderson,FEMALE,6443 Old River Road,tn,432-86-3150,34105,26.14,-81.79,RobertPark@example.com,261-305-6971,1/12/2001,3/6/1964,NEUTRAL,1,3
9b6b8024-d041-4f51-9aa5-ef6dbf91c669,Edward Johnson,FEMALE,6074 Pearl Acorn Lagoon,sc,524-57-9312,39108,33.16,-89.33,PaulaHogan@example.com,777-868-2087,7/27/2005,2/23/1997,POSITIVE,8,2
e73ab567-b9a4-4786-a421-9a72aaddc2ee,Antonia Lemay,FEMALE,17754 Crystal Prairie Place,ca,007-42-8313,12061,42.59,-73.7,StephenLewis@example.com,701-660-8220,10/25/2007,9/25/1961,POSITIVE,18,1
253749ff-9e0b-441e-a02a-9f19d686cf22,Patrice Rector,FEMALE,81606 Little Acorn Twist,ma,302-93-3666,88531,31.84,-106.43,SergioHamm@example.com,139-829-7722,6/16/2012,3/29/1996,NEUTRAL,3,3
93e21b44-e6b7-4be7-b732-7d7755794442,Michael Lane,MALE,33549 Pleasant Zephyr Corner,ri,517-25-8088,56748,47.91,-96.03,ChristopherNichols@example.com,523-691-4563,2/27/2012,8/9/1944,NEUTRAL,4,1
ac013ff5-5263-46af-8965-6fee45505018,Leo Sexton,MALE,51032 Rocky Squirrel Park,ca,485-02-5792,43228,39.98,-82.98,CynthiaPadilla@example.com,568-536-9482,10/31/1995,2/19/1930,NEGATIVE,22,2
985dfba1-71d9-4ad6-812a-a13fcdafbcbb,Robert Stanley,MALE,50288 Silent Nest Orchard,md,386-82-7833,85303,33.53,-112.22,VeronicaFisher@example.com,968-906-5339,8/16/2008,7/7/1925,NEUTRAL,8,2
710e21ce-1135-4f06-9d19-6d5cfa61194b,Bobby Butler,FEMALE,64062 Clear Castle Trail,mo,585-48-4565,49279,41.76,-84.07,EltonWoolery@example.com,904-108-7542,8/17/1996,1/3/1956,POSITIVE,21,3
f44d12dd-3ff6-4947-8d88-7e83d4e443c3,Mary Anderson,OTHER,8929 Silver Flower Park,ca,220-31-9762,12240,42.66,-73.79,GaryCorbin@example.com,587-619-8413,1/17/2011,1/23/1934,NEUTRAL,3,1
a209ecda-0d11-45fc-b0ac-cc63ab8b133b,Alphonso Mansfield,FEMALE,62652 Still Acorn Niche,co,302-28-4076,12837,43.46,-73.27,JoseLe@example.com,163-921-5574,6/1/1995,7/22/1937,NEUTRAL,9,2
a55078b9-2d2c-4633-87fa-153a1123a72b,Lucinda Christenson,FEMALE,67678 Quaint Island Villa,il,502-04-2205,37997,35.97,-83.94,SandraMealy@example.com,261-938-2336,11/12/1995,8/22/1971,POSITIVE,2,3
f14cd8b4-4bbd-4b67-a5b2-69138e747b8b,Chong Murray,FEMALE,62283 Cold Robin Lagoon,tx,007-90-7985,77904,28.82,-96.98,JeanStapleton@example.com,411-684-9314,4/19/2000,3/3/1984,POSITIVE,8,2
ad3a96c2-b3b7-460f-a860-5dccbe3222eb,Nancy Gingrich,FEMALE,57480 Burning Pioneer Summit,tx,504-89-8622,98297,48.69,-123.03,AmandaOrtiz@example.com,214-319-1731,9/17/1998,12/20/1994,POSITIVE,25,1
b5157a59-e47f-40ad-9e51-8e5d4a673ed6,Perry Johnson,MALE,21759 Lonely Fawn Promenade,ny,485-40-6207,25720,38.41,-82.43,JessicaTucker@example.com,521-373-9777,12/17/1999,11/23/1947,NEUTRAL,14,3
f0e41302-9607-4d3b-a089-b28807944c1b,Kevin Bloom,MALE,88206 Iron Forest Lane,mi,009-97-1607,56145,44.05,-95.19,RubyAnderson@example.com,637-451-7340,5/30/1997,8/7/1987,NEGATIVE,6,2
